frame_id,steering_angle
1479425458035516248,-0.0778937
1479425657320395304,-0.204394
1479425556802782431,-0.0683123
1479425607761761198,0.500409
1479425700377837091,0.0718324
1479425715930563501,0.0787918
1479425542500341982,0.125825
1479425601760656125,0.0614016
1479425582357288943,-0.0938982
1479425656120105883,-0.0868126
1479425595109434409,0.0339303
1479425467337226793,0.304666
1479425637116817072,0.0816392
1479425480339480159,-0.0230581
1479425653719824812,-0.0045719
1479425536199140153,-0.0613339
1479425519796268780,0.20989
1479425500292950752,0.239675
1479425493341699650,0.139865
1479425555352563374,0.0545145
1479425461586114145,0.249861
1479425692826627875,-0.0138795
1479425542250188411,0.0841138
1479425582557389859,-0.0437819
1479425647818691781,-0.0731462
1479425444833288592,-0.0144953
1479425615913025094,0.474802
1479425672072924116,0.0166547
1479425458985707633,0.23122
1479425692626490152,-0.0336935
1479425507844199990,-0.022767
1479425558153049163,0.0566195
1479425590358761928,0.0694805
1479425546751147781,-0.0604349
1479425601060555310,0.0414823
1479425652619644515,0.0542948
1479425540299874000,-0.15298
1479425708829857789,0.0736482
1479425446583477115,0.00603081
1479425708579359824,0.0807196
1479425638517131311,0.0962242
1479425570805300617,0.112833
1479425535299088427,-0.0702205
1479425443882914607,0.0474213
1479425603961010548,0.301454
1479425718130946387,0.0159585
1479425470087672702,0.241608
1479425686025396424,-0.0793412
1479425454334887035,-0.0299677
1479425497242499440,-0.20722
1479425681074593980,0.0648018
1479425444383185181,0.0490225
1479425570405257524,0.0195529
1479425653519654699,0.124116
1479425645718379352,-0.12666
1479425556052628274,-0.0871091
1479425441382790272,-0.0178257
1479425537249527048,-0.122284
1479425712279921244,0.00202052
1479425608411789909,0.293715
1479425573155616977,0.100244
1479425717681117905,-0.053487
1479425623914466007,0.12831
1479425488090747456,0.0161882
1479425530698199875,-0.197589
1479425580406946376,0.149226
1479425523546935140,0.119162
1479425446683589238,0.00347434
1479425525747320651,0.213132
1479425678524142837,0.0377504
1479425716180631063,0.00873374
1479425690726174404,0.0134185
1479425502643303318,-0.0217459
1479425572555573927,0.0330067
1479425609311931933,0.116325
1479425475238439346,0.262071
1479425616863250541,-0.112068
1479425443833012205,0.0539077
1479425526897556623,0.282073
1479425613162670508,0.00946406
1479425596509735109,-0.0430584
1479425536699309364,-0.0864974
1479425708779345965,0.0563463
1479425464286627281,0.229585
1479425628665343140,0.0660143
1479425666421913128,-0.0441229
1479425476388749768,0.280038
1479425504443634981,-0.0565828
1479425541600157348,0.1509
1479425618663549758,-0.286394
1479425633916327121,0.14849
1479425554402369521,0.107928
1479425616113108664,0.368198
1479425631615881637,0.36768
1479425653219623037,-0.01313
1479425542550268750,0.122655
1479425481589642847,0.00951404
1479425454134878742,-0.00357473
1479425500943178256,0.101395
1479425613962764860,0.178432
1479425667272065440,-0.108549
1479425712179971285,0.0544528
1479425631015785495,0.325241
1479425448183782273,-0.0663235
1479425632966108114,0.243033
1479425547501134739,0.00149976
1479425706829013086,-0.127136
1479425441532802506,-0.0540752
1479425502943354570,-0.0774448
1479425674273318779,0.158857
1479425532548575697,-0.0653802
1479425553502179763,0.167504
