frame_id,steering_angle
1479425441182877835,0.0806954
1479425441232704425,0.111023
1479425441282730750,0.150013
1479425441332806714,0.138867
1479425441382790272,0.140018
1479425441432724303,0.123917
1479425441482746958,0.109238
1479425441532802506,0.132226
1479425441582725165,0.0920112
1479425441632720892,0.118754
1479425441682732948,0.124074
1479425441732800574,0.151433
1479425441782737331,0.141243
1479425441832816004,0.170393
1479425441882830087,0.324608
1479425441932849879,0.233736
1479425441982783223,0.519597
1479425442032874172,0.795003
1479425442082758552,1.12106
1479425442132852121,0.968322
1479425442182761838,1.0439
1479425442232828524,0.820083
1479425442282862682,0.597937
1479425442332893792,0.806238
1479425442382858459,0.398179
1479425442432797491,0.397153
1479425442482899263,0.317436
1479425442532771570,0.319385
1479425442582809345,0.304698
1479425442632821093,0.441787
1479425442682747552,0.428849
1479425442732806572,0.938506
1479425442782862182,1.13626
1479425442832833025,0.982858
1479425442882822631,0.851192
1479425442932809867,0.343574
1479425442982805056,0.150919
1479425443032823520,0.0448139
1479425443082812203,-0.175361
1479425443132827444,-0.00948407
1479425443182854411,0.0950051
1479425443232861030,-0.0448931
1479425443282879357,0.0463223
1479425443332896491,-0.198044
1479425443382879593,-0.38168
1479425443432903742,-0.507509
1479425443483016593,-0.478925
1479425443533017775,-0.681231
1479425443582977575,-0.675942
1479425443632945821,-0.398411
1479425443682982187,-0.305822
1479425443732869219,-0.280239
1479425443782898808,-0.116632
1479425443833012205,-0.0561725
1479425443882914607,-0.0584221
1479425443933132143,0.0698509
1479425443983182782,0.146497
1479425444033115695,0.195089
1479425444083198332,0.0755479
1479425444133127546,0.248055
1479425444183146275,0.221834
1479425444233201168,0.134808
1479425444283138737,0.152504
1479425444333229360,0.0990759
1479425444383185181,0.0615469
1479425444434593057,-0.0418477
1479425444483190972,-0.0837423
1479425444533172421,-0.0239613
1479425444583259948,-0.0610076
1479425444633286162,-0.0881701
1479425444683294213,-0.0763628
1479425444733253036,-0.0548229
1479425444783291032,-0.0607497
1479425444833288592,-0.0352599
1479425444883283220,-0.00566787
1479425444933328937,-0.0210312
1479425444983260437,0.0156269
1479425445033271766,0.00738428
1479425445083281310,-0.00512202
1479425445133336475,-0.0412873
1479425445183328558,-0.0656385
1479425445233404698,-0.0105633
1479425445283448582,-0.0971611
1479425445333367499,-0.0408465
1479425445383326348,-0.0443703
1479425445433499090,-0.0496162
1479425445483382125,0.00867899
1479425445533489877,0.0235301
1479425445583437918,0.0183895
1479425445633423016,0.0183093
1479425445683329266,0.00722742
1479425445733403939,-0.0417479
1479425445783307622,0.0150875
1479425445833353168,-0.0397562
1479425445883484127,-0.0245751
1479425445933390665,-0.00359822
1479425445983503068,-0.00463075
1479425446033440044,-0.0189698
1479425446083426096,0.0279814
1479425446133410346,0.0489767
1479425446183468695,-0.0121779
1479425446233463132,-0.0738803
1479425446283447100,-0.109466
1479425446333431175,-0.0573233
1479425446383424337,-0.00595383
1479425446433457370,0.00687123
1479425446483371405,0.0124091
1479425446533500137,0.0164106
1479425446583477115,0.0135671
1479425446633522506,0.0344409
1479425446683589238,0.0158374
1479425446733573761,0.0218928
1479425446783611898,0.0158671
1479425446833546046,0.00936513
1479425446883533208,0.0212752
1479425446933547800,0.0259129
1479425446983608400,0.0397267
1479425447033578750,0.0364192
1479425447083596868,0.0450802
1479425447133467484,0.0422442
1479425447183549871,0.050748
1479425447233486454,0.0494391
1479425447283725051,0.0302179
1479425447333693598,0.02482
1479425447383620607,0.073815
1479425447433621760,0.0662343
1479425447483674337,0.10106
1479425447533663020,0.129337
1479425447583646955,0.1265
1479425447633645468,0.107526
1479425447683675176,0.137096
1479425447733726775,0.101195
1479425447783780269,0.10233
1479425447833680291,0.19261
1479425447883694922,0.221475
1479425447933701813,0.127917
1479425447983829975,0.315916
1479425448033742629,0.353132
1479425448083725825,0.349429
1479425448133784412,0.138378
1479425448183782273,0.261499
1479425448233780330,0.566142
1479425448283749801,0.09258
1479425448333826064,-0.0538173
1479425448383792183,-0.257821
1479425448433778649,-0.0882638
1479425448483793143,0.0554999
1479425448533885890,0.0760211
1479425448583862227,0.0187884
1479425448633847925,0.0250246
1479425448683822662,0.0577476
1479425448733882312,0.0457682
1479425448783845387,0.0478
1479425448833950015,0.0563088
1479425448883924440,0.019071
1479425448933879663,0.0157917
1479425448983876216,0.0467979
1479425449034016614,0.0490167
1479425449083989539,0.0967726
1479425449134003281,0.132006
1479425449183978806,0.0664079
1479425449233996144,0.0746024
1479425449283962329,0.123143
1479425449333971165,0.117097
1479425449383983954,0.161786
1479425449434025534,0.151186
1479425449483987552,0.0922958
