frame_id,steering_angle
1479425650969225065,-0.0570252
1479425694576858678,-0.128064
1479425589008487149,-0.200235
1479425558353060923,-0.0152261
1479425619113622085,-0.121371
1479425551001721507,0.149998
1479425444733253036,0.236014
1479425595109434409,-0.11281
1479425624214563632,0.0301003
1479425685975463740,0.17477
1479425607211575994,0.260791
1479425711179746024,0.155537
1479425559553327787,-0.0247259
1479425615963103573,-0.0710501
1479425651569374658,-0.0135111
1479425574255922408,-0.152961
1479425516395667869,0.229593
1479425442382858459,0.0309585
1479425515545531672,0.296248
1479425612962634353,-0.340586
1479425660221010467,0.00580732
1479425643817977613,-0.0256159
1479425513345380300,0.333965
1479425603060854422,0.214816
1479425568004739422,0.057945
1479425530498178628,0.117261
1479425541150119020,-0.0105253
1479425665471740051,-0.0370376
1479425473888375278,0.0355397
1479425710079602517,0.100348
1479425654819937854,0.268181
1479425640417447731,-0.28547
1479425516095727106,0.0315749
1479425455335094080,-0.063635
1479425528047769945,0.0813645
1479425670922651729,0.131221
1479425558153049163,-0.0076855
1479425647368589682,-0.0613134
1479425697927496073,0.231523
1479425657570357485,0.052035
1479425542550268750,0.00746573
1479425448133784412,0.0900157
1479425616463275120,-0.0943598
1479425534198830438,-0.164111
1479425543700514429,0.125251
1479425656520259099,-0.0190855
1479425563304268169,0.02032
1479425626214912725,0.0495426
1479425584307623558,0.109911
1479425518596115590,0.158236
1479425556452719482,-0.279689
1479425480489467589,-0.0770981
1479425579356684425,0.228187
1479425545950864790,-0.0170134
1479425587258108821,-0.0818854
1479425647668713136,-0.0796111
1479425664871652629,0.183337
1479425448333826064,0.034112
1479425703728559905,-0.0807098
1479425653819732618,-0.0895794
1479425539599674596,-0.281181
1479425538749604411,0.0631092
1479425475438522963,-0.087457
1479425632315986881,-0.0537991
1479425597710017397,-0.0390581
1479425714630335889,0.189988
1479425669222362405,0.650294
1479425642067712950,-0.231936
1479425688125834238,0.0224805
1479425624014502854,0.0142435
1479425674573430339,0.0643264
1479425694326842291,0.172621
1479425633516187795,0.0711945
1479425543750480658,0.135641
1479425711679881125,0.115899
1479425640917502233,-0.167472
1479425495542133334,-0.0268979
1479425541100026278,0.0905607
1479425494091871521,-0.116455
1479425537499378866,0.263613
1479425664621562982,0.212155
1479425680474526816,-0.0118145
1479425654269751846,-0.476541
1479425687225661672,-0.015889
1479425699127743537,0.239293
1479425630015603946,0.0011968
1479425577756431664,-0.086161
1479425504193582094,-0.0235811
1479425651819415270,-0.0481956
1479425571455369573,0.241513
1479425652569504591,-0.061666
1479425500392944709,-0.0633638
1479425593359184370,0.023043
1479425460185897187,0.408505
1479425650119153568,-0.0716738
1479425628965430660,-0.0429431
1479425596859739422,-0.0139347
1479425647618719411,-0.0640938
1479425650919214385,-0.0261092
1479425706829013086,-0.238902
1479425645968377321,0.106226
1479425452284375611,-0.00638759
1479425449083989539,0.229309
1479425625364738123,-0.0302541
1479425452584569515,-0.0269936
1479425712480027275,-0.00609799
1479425589158380684,-0.218942
1479425470737828505,0.118631
1479425660271022353,-0.0825568
1479425700677921159,0.214557
1479425593859256284,-0.0676898
1479425555152467766,-0.450929
1479425551151776513,0.167142
1479425608411789909,0.189284
1479425578806656321,0.0893519
1479425487140590350,-0.0244996
1479425689926092505,0.000352436
1479425518346009073,0.175894
1479425569355004377,0.194675
1479425571605427423,0.133712
1479425678724185550,0.242381
1479425672673005021,0.13672
1479425555652670009,-0.000464574
1479425494792003172,-0.12157
1479425567004604424,0.373417
1479425539899902531,-0.255424
1479425591758924138,-0.0213801
1479425676123592257,0.317884
1479425519796268780,-0.0709908
1479425687075518796,-0.0183138
1479425553552305275,0.0834573
1479425718331010155,0.241161
1479425631465797814,-0.00926098
1479425475488518345,-0.0715992
1479425582607355595,-0.163581
1479425646468479128,0.0310913
1479425475088523291,0.0786398
1479425605611314079,0.00778228
1479425503443495880,-0.0057899
1479425456935439781,0.142731
1479425581857222785,0.305656
1479425685225196878,0.113348
1479425552001957267,0.286818
1479425458535558462,0.255097
1479425687175552610,-0.0173966
1479425666722002080,-0.0763551
1479425585807905585,-0.170094
1479425632115956339,-0.0946668
1479425546651053563,-0.0388667
1479425564254066511,0.401341
1479425536649394335,0.0962006
1479425664021467228,-0.0459389
1479425602710868548,0.139903
1479425585857885454,-0.143117
1479425699777815232,0.145703
1479425554802494917,0.186924
1479425668772343733,0.199086
1479425511744878109,0.184807
1479425526147399415,0.0428285
1479425460135915916,0.415391
1479425568604866857,0.266114
1479425525547196977,0.137271
1479425445983503068,0.173349
1479425601410558901,0.0185524
1479425633816336869,0.168051
1479425470987742112,0.0565869
1479425650219187094,-0.0362796
1479425606611454684,-0.176303
1479425682724794050,0.0915743
1479425527597672082,0.144366
1479425460936039201,0.417509
1479425606011344276,-0.0531335
1479425450734209984,0.0458371
1479425473388245228,0.0886118
1479425700728129952,0.182136
1479425512494908025,0.125468
1479425612812549451,-0.13584
1479425720731420306,-0.101386
1479425604211068962,0.155247
1479425467187091121,0.207046
1479425569154947358,0.225658
1479425497692511592,0.00642783
1479425709879543404,0.110374
1479425713230207483,0.130135
1479425446533500137,0.229258
1479425632966108114,-0.037571
1479425574855956462,0.0141328
1479425456635797438,0.189865
1479425479439204951,-0.0509222
1479425578956612515,0.155723
1479425710779660492,0.150806
1479425592959111841,0.0147105
1479425691576342026,-0.0442481
1479425521096592599,-0.144506
1479425606261421713,-0.184023
1479425581207048612,0.19511
1479425665221722958,-0.140868
1479425715280471610,-0.0196124
1479425675323532316,0.18393
1479425608761859859,0.092922
1479425570505206948,0.354299
1479425708179263200,0.152383
1479425681224607774,0.265186
1479425630265638214,0.0204876
1479425575255998979,-0.0176857
1479425461436092381,0.506977
1479425658120465779,-0.130349
1479425660570900959,0.00640344
1479425629565480121,0.0427635
1479425562553771532,0.0481615
1479425451284350407,0.115352
1479425542850376607,-0.474093
1479425578056476543,0.114589
1479425511044826008,0.103709
1479425556902783565,-0.294025
1479425453734799602,-0.0172341
1479425583307472346,-0.0963321
1479425647818691781,-0.062307
1479425644468099851,0.156995
1479425456185239597,0.0630398
1479425621414058783,-0.0572774
1479425688925892595,0.00821449
1479425544800679466,-0.0681336
1479425503393465567,-0.00718776
1479425626364890254,0.023356
1479425585607916482,-0.151122
1479425589358411498,-0.202028
1479425514195313805,0.194958
1479425644168090393,0.16612
1479425658770565751,-0.0609049
1479425456785300349,-0.0353285
1479425583657509819,-0.0588491
1479425520546399407,-0.187553
1479425449884087282,0.183292
1479425619163638931,-0.143358
1479425561053633049,0.033277
1479425571405372984,0.246014
1479425634766417535,-0.0200589
1479425718231023387,0.138286
1479425499342766928,-0.189135
1479425617763376004,-0.0464556
1479425709429503743,0.171995
1479425465936951597,0.255976
1479425610712167423,0.0107872
1479425666171855711,-0.253909
1479425569555046954,0.124508
1479425566554476305,0.128861
1479425582407321536,-0.0993891
1479425578206497541,-0.0131856
1479425603160948221,0.284216
1479425691126230254,-0.0113169
1479425590708807262,-0.216108
1479425635366654407,-0.0205612
1479425624814612134,-0.021263
1479425468987450855,0.355194
1479425473638295459,0.262459
1479425554302310864,0.028973
1479425592859120976,0.123904
1479425566904575361,0.45976
1479425580857106838,0.146367
1479425481839683551,-0.0475835
1479425714580327171,0.157127
1479425473138220022,0.14375
1479425556652731598,-0.27988
1479425518045978177,0.147069
1479425514845369389,0.13611
1479425529148032401,0.0881037
1479425591658969151,-0.0319058
1479425635716638563,-0.0379746
1479425451034286630,0.0740502
1479425685675454152,0.344625
1479425611512387698,-0.00188486
1479425513945317922,0.212951
1479425682924800025,0.196676
1479425541350134802,-0.0589621
1479425538799639252,0.0578158
1479425632716006827,-0.00125121
1479425614262804779,0.0570536
1479425700427892426,0.269813
1479425509594569041,-0.134621
1479425535549108138,0.0793842
1479425451834383177,0.0674156
1479425515645577335,0.22742
1479425557752934241,0.0416446
1479425635266628551,-0.0278197
1479425460035898639,0.360765
1479425526947570105,0.0442683
1479425714530364341,0.197987
1479425527547657429,0.220977
1479425641917640956,-0.168028
1479425669372437016,0.216734
1479425664821645875,0.111312
1479425696827273367,-0.048058
1479425707179058704,-0.0261078
1479425556702799136,-0.264619
1479425606411427770,-0.252169
1479425657820420640,-0.00597141
1479425626665012218,0.110893
1479425470687714256,0.00661647
1479425621664123979,-0.186181
1479425476938859087,-0.0981685
1479425490641197788,-0.0967447
1479425491991548595,-0.0658794
1479425521496593618,-0.164221
1479425514795406476,0.193883
1479425589558423932,-0.212396
1479425609511958239,0.133708
1479425637666908016,-0.0564512
1479425551751903398,0.18964
1479425553102115105,0.162134
1479425627315253030,0.142655
1479425493441649548,-0.0968638
1479425558453086665,-0.0620968
1479425555902631573,-0.294705
1479425716930744403,0.272298
1479425597909943386,-0.0495831
1479425691076217451,-0.0135939
1479425489891128741,-0.0983061
1479425543550515024,0.275111
1479425661621085341,-0.260116
1479425603460915897,0.0603124
1479425711729837417,0.0932429
1479425467537124339,0.21928
1479425599060140139,-0.182787
1479425498592629808,0.128724
1479425683474921484,0.10982
1479425632566023272,-0.00332404
1479425493291713462,-0.0909887
1479425674373313492,-0.0146967
1479425678173958759,0.0837678
1479425600260349958,-0.150907
1479425720931436208,-0.0485205
1479425637866973677,-0.0743761
1479425441782737331,0.118923
1479425643568002797,-0.100692
1479425719831276356,-0.00760865
1479425453484719139,-0.126753
1479425612112428473,0.162779
1479425484340062246,-0.0308854
1479425657770419135,-0.0051803
1479425655820069627,-0.012023
1479425537749448648,0.0484652
1479425567154583640,0.305527
1479425496892295948,-0.0575403
1479425672623024174,0.0899279
1479425617913509874,-0.081674
1479425592058990305,-0.027685
1479425489741050925,-0.0749115
1479425626314891614,0.0302157
1479425452334564662,0.0511593
1479425579956867529,0.124532
1479425602410792729,0.069294
1479425540199978643,-0.0481331
1479425698177531954,0.0768352
1479425455435061538,0.095236
1479425686875554751,-0.0771946
1479425664171553834,0.00216394
1479425695077091949,0.0817867
1479425701178003417,0.12729
1479425450384178750,0.069888
1479425622514216732,0.0468711
1479425586107944155,-0.0537413
1479425552502091564,0.0509623
1479425445483382125,0.187682
1479425629765572181,0.0361765
1479425481939663034,-0.0346435
1479425676223667071,0.316951
1479425556002698349,-0.1379
1479425548851441051,0.000931597
1479425588658367112,-0.180455
1479425677323813509,0.320962
1479425491541364658,-0.0869966
1479425641567621944,-0.0948386
1479425677073884515,0.303377
1479425709729506310,0.162251
1479425491691414290,-0.105581
1479425611162244854,0.0785556
1479425456685307525,0.313847
1479425629865567336,0.051416
1479425593159139598,-0.0522382
1479425654319807248,-0.592368
1479425541850214201,0.105796
1479425671622828825,0.170098
1479425522296728054,-0.071092
1479425558053089789,0.121587
1479425475188503326,0.0378057
1479425470887715177,0.2964
1479425675023450256,0.111164
1479425568404770234,0.121557
1479425454384960133,0.0683014
1479425534298831138,-0.0555765
1479425475938681487,-0.00158262
1479425563804064460,0.229286
1479425689175952720,0.0156494
1479425630165599645,-0.0164762
1479425669522454441,0.123086
1479425684025132395,0.338983
1479425682774832598,0.0985335
1479425658320500388,-0.0378097
1479425488040827366,-0.0355691
1479425598760130937,-0.189644
1479425642517851924,-0.0462468
1479425523596959177,-0.212916
1479425507144115839,0.0334762
1479425462686412613,0.439288
1479425663071380147,-0.182009
1479425531648447640,-0.00943079
1479425697027354643,-0.0410404
1479425600410392447,-0.112219
1479425667672174894,0.312237
1479425654169809929,-0.412259
1479425572455514787,0.25437
1479425461536098853,0.45383
1479425506293995734,0.059173
1479425671322891893,0.170013
1479425448733882312,0.247825
1479425486390451058,-0.0177655
1479425560003363617,0.129973
1479425621164001750,0.005901
1479425501943119756,-0.0554283
1479425523846998140,-0.239619
1479425587408226696,-0.127422
1479425506494008154,0.0499831
1479425445083281310,0.134451
1479425511544864801,0.0872639
1479425462486333565,0.265423
1479425623764465784,0.0771268
1479425485140290599,-0.0232563
1479425611462359436,0.0720447
1479425490091107166,-0.0833951
1479425559403197848,-0.00551829
1479425490741246272,-0.0954011
1479425512544946358,0.157952
1479425645018207241,-0.146175
1479425477938965840,0.156812
1479425700627920618,0.238255
1479425496442340584,-0.0437072
1479425682124802544,0.226591
1479425490591145151,-0.0980038
1479425600860451543,0.0063434
1479425721531544681,-0.342992
1479425533548734817,-0.174239
1479425459835837416,0.452895
1479425635166616771,-0.0193239
1479425667872248463,0.200061
1479425533298737132,-0.156125
1479425689826074775,-0.00633666
1479425533848771224,-0.274123
1479425710179635110,0.0636401
1479425541250059567,-0.0365911
1479425457185327174,0.330703
1479425605311262352,0.0654262
1479425558603106298,-0.0788929
1479425615713019932,-0.0106313
1479425702428257830,0.244417
1479425524147065019,-0.187062
1479425571855425240,-0.0802186
1479425714480339126,0.161917
1479425671572976241,0.192544
1479425500793030226,0.0109935
1479425555952625614,-0.177096
1479425454334887035,0.193747
1479425491641384701,-0.109635
1479425598460123271,-0.0111491
1479425687325579978,-0.0210553
1479425664421559309,-0.00880761
1479425606161409318,-0.0736914
1479425609612068532,0.0869804
1479425465586851290,0.0898343
1479425703578506654,0.00495241
1479425468737475475,0.289829
1479425549301455235,-0.0387868
1479425465336790704,0.169051
1479425451584434387,0.0293818
1479425554252297607,0.0656047
1479425540949986786,0.0757287
1479425567254610525,0.289819
1479425477188922979,-0.00514059
1479425503593493939,-0.0157601
1479425482489739271,-0.0509005
1479425627815286949,-0.00247092
1479425465636861208,0.163934
1479425479939325347,-0.0369459
1479425626564952585,0.0429048
1479425535849154219,0.0832926
1479425606061428712,-0.0250593
1479425705829117826,0.0299467
1479425551301888525,0.0762868
1479425712579998885,0.115258
1479425649518975770,-0.0176716
1479425648618857163,-0.045869
1479425566004386982,0.341132
1479425680974465150,0.0316782
1479425579606812429,0.183737
1479425712380006708,-0.00539343
1479425700777941055,0.185699
1479425551251774088,0.116441
1479425469337485349,0.246023
1479425690626175347,-0.0342281
1479425721031504367,-0.161344
1479425637166884978,-0.0900817
1479425632165993619,-0.0710688
1479425697577435182,-0.0358755
1479425689025937336,0.0100447
1479425551851879657,0.223162
1479425683374898467,0.26561
1479425445783307622,0.204802
1479425598960166390,-0.143561
1479425534898952575,0.0828515
1479425505043719412,-0.0191072
1479425626514974250,0.0309991
1479425505693850237,-0.134841
1479425453184665706,0.197348
1479425519396263218,0.0987061
1479425452684562980,-0.00788199
1479425628415227923,-0.00996472
1479425629315441543,0.0775274
1479425458935565509,0.643733
1479425461286099435,0.214568
1479425522146698478,-0.152344
1479425640667468661,-0.21686
1479425623314954285,0.0369603
1479425539099719805,0.131667
1479425611912439608,0.117792
