frame_id,steering_angle
1479425458035516248,0.0721441
1479425657320395304,-0.394458
1479425556802782431,-0.216794
1479425607761761198,0.292185
1479425700377837091,0.0106417
1479425715930563501,0.0979718
1479425542500341982,0.0229957
1479425601760656125,0.197704
1479425582357288943,-0.0618348
1479425656120105883,-0.408024
1479425595109434409,0.00905278
1479425467337226793,0.259368
1479425637116817072,0.102917
1479425480339480159,-0.0858352
1479425653719824812,0.102199
1479425536199140153,-0.122893
1479425519796268780,0.171328
1479425500292950752,0.0933103
1479425493341699650,-0.214014
1479425555352563374,0.121141
1479425461586114145,0.222843
1479425692826627875,-0.0173378
1479425542250188411,-0.0021006
1479425582557389859,-0.0483098
1479425647818691781,-0.0869236
1479425444833288592,0.0113786
1479425615913025094,-0.0466628
1479425672072924116,0.0173776
1479425458985707633,0.393685
1479425692626490152,0.0181034
1479425507844199990,0.0533749
1479425558153049163,0.0167958
1479425590358761928,-0.0421274
1479425546751147781,-0.243738
1479425601060555310,0.134424
1479425652619644515,-0.00423521
1479425540299874000,-0.0507705
1479425708829857789,0.0622655
1479425446583477115,0.10428
1479425708579359824,0.0410854
1479425638517131311,-0.000297174
1479425570805300617,0.1946
1479425535299088427,0.0293644
1479425443882914607,0.166708
1479425603961010548,0.126922
1479425718130946387,0.122906
1479425470087672702,0.119763
1479425686025396424,0.0715144
1479425454334887035,-0.044989
1479425497242499440,-0.338715
1479425681074593980,0.0242039
1479425444383185181,0.0954261
1479425570405257524,0.0926487
1479425653519654699,0.25272
1479425645718379352,0.174051
1479425556052628274,-0.149759
1479425441382790272,0.0153309
1479425537249527048,-0.164372
1479425712279921244,-0.0281898
1479425608411789909,0.152184
1479425573155616977,0.133579
1479425717681117905,0.0560094
1479425623914466007,0.122501
1479425488090747456,-0.00934076
1479425530698199875,-0.159846
1479425580406946376,0.144959
1479425523546935140,0.0469381
1479425446683589238,0.135893
1479425525747320651,0.0867959
1479425678524142837,0.103738
1479425716180631063,0.0499288
1479425690726174404,-0.0923365
1479425502643303318,-0.140446
1479425572555573927,-0.0285819
1479425609311931933,0.0905753
1479425475238439346,-0.0218749
1479425616863250541,-0.422991
1479425443833012205,0.155795
1479425526897556623,0.141908
1479425613162670508,-0.138719
1479425596509735109,-0.175952
1479425536699309364,-0.125843
1479425708779345965,0.0132248
1479425464286627281,0.309538
1479425628665343140,-0.125723
1479425666421913128,0.0348671
1479425476388749768,-0.261795
1479425504443634981,-0.199401
1479425541600157348,0.0638754
1479425618663549758,-0.285731
1479425633916327121,-0.0174064
1479425554402369521,0.0765628
1479425616113108664,-0.03031
1479425631615881637,0.130851
1479425653219623037,0.0855421
