frame_id,steering_angle
1479425650969225065,0.0130298
1479425694576858678,0.00204512
1479425589008487149,0.0161111
1479425558353060923,0.0166534
1479425619113622085,0.0115052
1479425551001721507,0.0169978
1479425444733253036,0.0280542
1479425595109434409,0.0224144
1479425624214563632,0.0199221
1479425685975463740,0.01907
1479425607211575994,0.0185834
1479425711179746024,0.0120255
1479425559553327787,0.0192044
1479425615963103573,0.00331495
1479425651569374658,0.00490319
1479425574255922408,-0.039221
1479425516395667869,0.0121755
1479425442382858459,-0.00207673
1479425515545531672,0.0165058
1479425612962634353,-0.00308636
1479425660221010467,0.000723284
1479425643817977613,-0.00181122
1479425513345380300,0.0124797
1479425603060854422,0.0193212
1479425568004739422,0.0180834
1479425530498178628,0.00422508
1479425541150119020,0.0193146
1479425665471740051,0.00282048
1479425473888375278,-0.0115756
1479425710079602517,0.00444771
1479425654819937854,0.00718493
1479425640417447731,0.00077438
1479425516095727106,0.0166755
1479425455335094080,-0.0103564
1479425528047769945,0.0277424
1479425670922651729,0.014175
1479425558153049163,0.0274653
1479425647368589682,0.0228689
1479425697927496073,0.00231731
1479425657570357485,0.00304998
1479425542550268750,-0.01379
1479425448133784412,0.0231955
1479425616463275120,0.0220379
1479425534198830438,0.00883643
1479425543700514429,0.0213784
1479425656520259099,0.0155443
1479425563304268169,0.0129762
1479425626214912725,0.00771139
1479425584307623558,0.0139982
1479425518596115590,0.0147007
1479425556452719482,0.00476011
1479425480489467589,0.0255026
1479425579356684425,0.0309002
1479425545950864790,0.0144218
1479425587258108821,0.0222666
1479425647668713136,0.0253027
1479425664871652629,0.00958185
1479425448333826064,0.019966
1479425703728559905,-0.0134036
1479425653819732618,0.0131997
1479425539599674596,-0.00243877
1479425538749604411,0.00789827
1479425475438522963,0.0143785
1479425632315986881,0.017109
1479425597710017397,0.0055421
1479425714630335889,0.0170143
1479425669222362405,0.00712239
1479425642067712950,0.0184645
1479425688125834238,0.0221201
1479425624014502854,0.0158911
1479425674573430339,0.0123578
1479425694326842291,0.0225334
1479425633516187795,0.0227788
1479425543750480658,0.0236179
1479425711679881125,0.0105815
1479425640917502233,0.0133121
1479425495542133334,0.00258742
1479425541100026278,0.0126917
1479425494091871521,0.0176753
1479425537499378866,0.0124166
1479425664621562982,0.00178252
1479425680474526816,0.0183484
1479425654269751846,0.000430096
1479425687225661672,0.0209985
1479425699127743537,0.0135777
1479425630015603946,0.0213548
1479425577756431664,0.0096713
1479425504193582094,0.0174718
1479425651819415270,0.0170501
1479425571455369573,0.00166006
1479425652569504591,0.000454944
1479425500392944709,0.0104219
1479425593359184370,0.0185507
1479425460185897187,0.0235537
1479425650119153568,0.0201605
1479425628965430660,0.011097
1479425596859739422,0.0109659
1479425647618719411,0.0249035
1479425650919214385,0.00452919
1479425706829013086,0.0244348
1479425645968377321,0.00306239
1479425452284375611,0.0143961
1479425449083989539,0.0224593
1479425625364738123,0.0229624
1479425452584569515,0.00734694
1479425712480027275,0.0177071
1479425589158380684,0.0120702
1479425470737828505,0.00278362
1479425660271022353,-0.0102337
1479425700677921159,0.019788
1479425593859256284,0.020173
1479425555152467766,-0.00223611
1479425551151776513,0.0137029
1479425608411789909,0.00883367
1479425578806656321,0.025135
1479425487140590350,0.0173566
1479425689926092505,0.0249088
1479425518346009073,0.0253238
1479425569355004377,0.0149379
1479425571605427423,0.000958584
1479425678724185550,0.0127347
